,employee_id,name,datetime,department_id,job_id,year,quarter
1280,1281,Ellerey Dudenie,2021-05-27 20:40:59+00:00,7,135,2021,2021Q2
1281,1282,Maudie Dudhill,2021-04-09 20:31:22+00:00,3,84,2021,2021Q2
1282,1283,Betti Duggan,2021-09-28 17:47:54+00:00,3,85,2021,2021Q3
1283,1284,Sile Duigan,2021-10-25 03:10:45+00:00,10,57,2021,2021Q4
1284,1285,Ardeen Dulwitch,2021-05-13 10:34:48+00:00,4,49,2021,2021Q2
1285,1286,Frances Dulwitch,2022-01-31 11:35:28+00:00,7,105,2022,2022Q1
1286,1287,Dniren Dundin,2022-01-22 22:03:49+00:00,7,99,2022,2022Q1
1287,1288,Katerine Dungay,2022-02-09 05:26:37+00:00,5,159,2022,2022Q1
1288,1289,Hetti Dungay,2021-06-20 01:05:56+00:00,7,78,2021,2021Q2
1289,1290,Cassandre Dunne,2021-10-15 10:36:55+00:00,11,89,2021,2021Q4
1290,1291,Chuck Dunniom,2021-06-07 04:46:33+00:00,3,31,2021,2021Q2
1291,1292,Brice Duplain,2021-04-08 01:49:32+00:00,9,71,2021,2021Q2
1292,1293,Arvie Dyhouse,2021-06-08 21:59:00+00:00,7,49,2021,2021Q2
1293,1294,Claretta Dymond,2021-11-01 22:58:21+00:00,11,79,2021,2021Q4
1294,1295,Marylou Dytham,2021-11-21 03:14:06+00:00,5,72,2021,2021Q4
1295,1296,Alfred Eadmeades,2021-05-11 10:12:02+00:00,7,20,2021,2021Q2
1296,1297,Jarvis Ealden,2021-10-03 22:12:05+00:00,6,91,2021,2021Q4
1297,1298,Chrysler Eardley,2021-11-02 11:26:37+00:00,3,103,2021,2021Q4
1298,1299,Jerrilee Eastop,2022-01-06 11:26:31+00:00,9,65,2022,2022Q1
1299,1300,Saidee Eate,2021-05-25 18:08:38+00:00,7,47,2021,2021Q2
1300,1301,Anders Edmeades,2021-10-20 07:04:25+00:00,4,38,2021,2021Q4
1301,1302,Arlene Edmonston,2021-10-15 20:42:15+00:00,8,41,2021,2021Q4
1302,1303,Hillary Egan,2021-09-18 03:12:35+00:00,10,120,2021,2021Q3
1303,1304,Tildie Elby,2021-09-29 14:02:27+00:00,8,75,2021,2021Q3
1304,1305,Waneta Elfitt,2021-10-17 00:35:10+00:00,9,104,2021,2021Q4
1305,1306,Norby Elington,2021-04-11 21:16:34+00:00,8,58,2021,2021Q2
1306,1307,Danell Ellam,2021-02-10 17:49:24+00:00,7,103,2021,2021Q1
1307,1308,Rodrigo Elphinstone,2021-06-09 03:07:49+00:00,4,72,2021,2021Q2
1308,1309,Aleen Emps,2021-03-18 13:39:20+00:00,2,67,2021,2021Q1
1309,1310,Revkah Erdis,2022-01-14 02:57:43+00:00,9,169,2022,2022Q1
1310,1311,Ursulina Erie,2021-12-10 03:22:45+00:00,4,35,2021,2021Q4
1311,1312,Valma Erwin,2021-03-13 03:20:40+00:00,8,128,2021,2021Q1
1312,1313,Roberta Etches,2021-12-17 19:55:17+00:00,4,89,2021,2021Q4
1313,1314,Luciano Etherson,2021-08-17 07:04:16+00:00,10,25,2021,2021Q3
1314,1315,Beverie Ettels,2022-02-12 00:42:13+00:00,7,62,2022,2022Q1
1315,1316,Tades Facey,2021-11-27 22:47:12+00:00,3,81,2021,2021Q4
1316,1317,Cammy Fader,2021-03-03 01:53:49+00:00,5,136,2021,2021Q1
1317,1318,Mimi Fake,2021-03-12 15:25:05+00:00,11,58,2021,2021Q1
1318,1319,Wilt Fakeley,2021-03-02 10:23:45+00:00,8,40,2021,2021Q1
1319,1320,Artemas Farbrace,2021-08-29 21:05:17+00:00,4,130,2021,2021Q3
1320,1321,Darleen Farndell,2021-03-10 23:33:27+00:00,5,84,2021,2021Q1
1321,1322,Not Specified,2021-03-26 23:44:34+00:00,5,47,2021,2021Q1
1322,1323,Erv Fazan,,8,34,-1,
1323,1324,Janna Fearnehough,2021-08-18 18:53:09+00:00,1,37,2021,2021Q3
1324,1325,Abe Featherby,2021-03-16 08:32:34+00:00,9,82,2021,2021Q1
1325,1326,Carlota Feavers,2021-06-25 09:36:48+00:00,9,81,2021,2021Q2
1326,1327,Kevina Feechum,2022-01-26 21:24:00+00:00,6,23,2022,2022Q1
1327,1328,Grace Felderer,2021-05-02 04:55:20+00:00,4,64,2021,2021Q2
1328,1329,Gale Fendt,2021-09-21 23:24:14+00:00,3,19,2021,2021Q3
1329,1330,Timotheus Ferdinand,2022-02-16 16:04:14+00:00,2,52,2022,2022Q1
1330,1331,Darleen Fereday,2021-03-01 17:01:05+00:00,9,27,2021,2021Q1
1331,1332,Nancey Ferrettini,2021-11-24 16:57:25+00:00,3,69,2021,2021Q4
1332,1333,Margot Ferroli,2022-02-07 20:42:17+00:00,3,98,2022,2022Q1
1333,1334,Tina Fetherstone,2021-09-03 01:13:49+00:00,4,111,2021,2021Q3
1334,1335,Arline Fiddler,2021-08-18 09:04:01+00:00,9,22,2021,2021Q3
1335,1336,Morissa Fifoot,2021-04-14 04:04:56+00:00,6,94,2021,2021Q2
1336,1337,Rosemarie Fleay,2021-11-07 08:25:36+00:00,6,25,2021,2021Q4
1337,1338,Ravid Flemmich,2021-10-18 05:23:29+00:00,9,101,2021,2021Q4
1338,1339,Penelopa Flewett,2021-10-25 07:38:11+00:00,8,122,2021,2021Q4
1339,1340,Thom Flips,2022-01-13 21:09:49+00:00,5,39,2022,2022Q1
1340,1341,Bordy Flynn,2021-05-27 03:29:36+00:00,5,42,2021,2021Q2
1341,1342,Nathanil Foker,2022-02-11 16:30:12+00:00,7,66,2022,2022Q1
1342,1343,Celestina Folca,2022-01-28 10:57:28+00:00,4,118,2022,2022Q1
1343,1344,Christen Folkerts,2021-10-11 13:02:28+00:00,8,86,2021,2021Q4
1344,1345,Corenda Folomin,2021-03-06 14:32:27+00:00,7,111,2021,2021Q1
1345,1346,Iris Ford,2021-06-19 14:35:51+00:00,3,54,2021,2021Q2
1346,1347,Sumner Forgie,2022-01-22 09:29:43+00:00,8,49,2022,2022Q1
1347,1348,Benny Forsey,2021-04-05 09:33:59+00:00,3,60,2021,2021Q2
1348,1349,Winona Forst,2021-04-28 23:14:25+00:00,5,32,2021,2021Q2
1349,1350,Gilda Fowlestone,2021-07-13 23:34:40+00:00,10,9,2021,2021Q3
1350,1351,Weston Foxton,2021-10-29 06:10:25+00:00,3,60,2021,2021Q4
1351,1352,Eunice Francillo,2022-01-14 13:27:30+00:00,8,26,2022,2022Q1
1352,1353,Raul Franke,2021-10-05 11:28:11+00:00,4,40,2021,2021Q4
1353,1354,Cobby Frankiss,2021-10-03 06:03:40+00:00,6,26,2021,2021Q4
1354,1355,Carina Franzini,2021-08-02 02:46:45+00:00,5,80,2021,2021Q3
1355,1356,Johnnie Frary,2021-07-06 19:13:15+00:00,4,59,2021,2021Q3
1356,1357,Jocelyne Frary,2021-10-14 06:00:13+00:00,5,57,2021,2021Q4
1357,1358,Kaycee Frazier,2021-05-20 08:08:48+00:00,7,58,2021,2021Q2
1358,1359,Justine Freeborn,2021-04-01 15:30:36+00:00,2,112,2021,2021Q2
1359,1360,Killy Friary,2021-04-26 17:23:42+00:00,4,63,2021,2021Q2
1360,1361,Ike Friman,2021-06-08 15:10:58+00:00,3,61,2021,2021Q2
1361,1362,Melodee Froude,2021-09-28 18:37:19+00:00,7,134,2021,2021Q3
1362,1363,Cassi Frudd,2021-10-28 21:33:54+00:00,2,58,2021,2021Q4
1363,1364,Ora Fryman,2021-07-07 13:26:49+00:00,1,17,2021,2021Q3
1364,1365,Fredelia Fucher,2021-10-22 13:11:20+00:00,8,72,2021,2021Q4
1365,1366,Renee Fuggle,2021-12-30 01:29:43+00:00,6,144,2021,2021Q4
1366,1367,Ellary Fulmen,2021-09-04 02:00:37+00:00,6,114,2021,2021Q3
1367,1368,Rustie Fumagallo,2021-08-03 22:04:17+00:00,10,54,2021,2021Q3
1368,1369,Jennifer Furlow,2021-09-08 17:25:22+00:00,9,168,2021,2021Q3
1369,1370,Luciana Gages,2022-01-17 10:52:25+00:00,4,61,2022,2022Q1
1370,1371,King Gallelli,2022-01-20 02:23:10+00:00,6,48,2022,2022Q1
1371,1372,Gabriele Galpen,2022-01-02 14:58:58+00:00,4,139,2022,2022Q1
1372,1373,Leisha Gamlen,2021-10-15 07:27:54+00:00,10,70,2021,2021Q4
1373,1374,Far Gannicott,2021-08-28 05:42:26+00:00,4,102,2021,2021Q3
1374,1375,Tracey Gare,2021-07-23 20:51:44+00:00,7,155,2021,2021Q3
1375,1376,Gwenore Garm,2021-05-05 21:46:04+00:00,7,66,2021,2021Q2
1376,1377,Guendolen Garoghan,2021-05-11 10:27:43+00:00,6,58,2021,2021Q2
1377,1378,Toni Garriock,2021-04-29 13:28:25+00:00,5,29,2021,2021Q2
1378,1379,Ruth Gatch,2021-11-16 08:24:18+00:00,6,26,2021,2021Q4
1379,1380,Grantley Gauvin,2021-11-12 10:44:41+00:00,4,107,2021,2021Q4
1380,1381,Stormi Gawthrop,2021-03-30 18:21:20+00:00,7,112,2021,2021Q1
1381,1382,Bowie Geaveny,2021-10-09 07:33:53+00:00,8,61,2021,2021Q4
1382,1383,Emmott Geraldez,2021-03-05 20:54:52+00:00,9,59,2021,2021Q1
1383,1384,Milicent Giacobo,2021-12-05 16:16:42+00:00,6,122,2021,2021Q4
1384,1385,Francine Gilbane,2021-02-13 04:55:49+00:00,8,39,2021,2021Q1
1385,1386,Hattie Gilder,2021-10-11 09:49:28+00:00,3,55,2021,2021Q4
1386,1387,Dex Gilham,2021-03-15 16:40:34+00:00,9,47,2021,2021Q1
1387,1388,Bo Gillmore,2021-05-05 12:25:44+00:00,8,79,2021,2021Q2
1388,1389,Emmalynne Ginley,2021-11-07 10:31:09+00:00,8,105,2021,2021Q4
1389,1390,Harp Giovanitti,2021-04-20 06:26:16+00:00,3,76,2021,2021Q2
1390,1391,Rania Giovanizio,2021-11-29 22:31:08+00:00,6,57,2021,2021Q4
1391,1392,Cris Gladdis,2021-04-08 11:54:11+00:00,1,55,2021,2021Q2
1392,1393,Bogey Gladtbach,2022-01-05 17:29:34+00:00,4,44,2022,2022Q1
1393,1394,Latrena Glasscock,2021-07-03 23:56:41+00:00,8,62,2021,2021Q3
1394,1395,Saidee Glew,2021-07-15 10:51:30+00:00,4,70,2021,2021Q3
1395,1396,Melisandra Gligoraci,2021-09-28 09:56:07+00:00,5,69,2021,2021Q3
1396,1397,Lefty Glusby,2021-09-29 16:34:41+00:00,5,80,2021,2021Q3
1397,1398,Kaitlin Goodge,2021-04-21 09:15:22+00:00,2,60,2021,2021Q2
1398,1399,Brose Goodwins,2021-10-15 00:32:44+00:00,7,73,2021,2021Q4
1399,1400,Babita Gore,2021-04-14 03:05:16+00:00,7,45,2021,2021Q2
1400,1401,Kori Gorman,2021-07-26 12:54:13+00:00,6,87,2021,2021Q3
1401,1402,Hasty Gottelier,2021-04-03 07:11:50+00:00,10,92,2021,2021Q2
1402,1403,Fergus Goudy,2021-08-06 04:46:14+00:00,12,56,2021,2021Q3
1403,1404,Chet Goves,2021-12-30 10:03:59+00:00,1,38,2021,2021Q4
1404,1405,Reyna Gowrie,2021-03-16 23:50:52+00:00,8,99,2021,2021Q1
1405,1406,Isador Greatham,2021-11-25 11:53:35+00:00,6,78,2021,2021Q4
1406,1407,Doris Greenman,2021-10-11 22:27:53+00:00,5,65,2021,2021Q4
1407,1408,Bonnibelle Greenway,2021-06-13 09:09:27+00:00,2,178,2021,2021Q2
1408,1409,Annabela Greeve,2021-06-27 14:27:18+00:00,4,80,2021,2021Q2
1409,1410,Vally Greste,2021-03-21 18:25:49+00:00,8,83,2021,2021Q1
1410,1411,Dominic Gridon,2021-02-21 23:15:04+00:00,7,58,2021,2021Q1
1411,1412,Anna Griffey,2021-10-10 01:28:17+00:00,8,49,2021,2021Q4
1412,1413,Berna Grigorkin,2021-08-02 13:21:07+00:00,6,103,2021,2021Q3
1413,1414,Anderea Grisard,2021-09-24 20:26:16+00:00,4,78,2021,2021Q3
1414,1415,Kari Grishechkin,2021-09-02 02:27:38+00:00,2,44,2021,2021Q3
1415,1416,Jacquette Grumell,2021-02-05 01:17:13+00:00,4,77,2021,2021Q1
1416,1417,Jeannette Grundey,2021-12-25 02:47:28+00:00,8,69,2021,2021Q4
1417,1418,Gilberta Gudgin,2022-02-12 09:56:21+00:00,7,37,2022,2022Q1
1418,1419,Hayward Gunton,2021-11-27 00:10:20+00:00,4,59,2021,2021Q4
1419,1420,Devon Habberjam,2021-10-19 18:48:33+00:00,1,31,2021,2021Q4
1420,1421,Merna Haddock,2021-02-13 09:52:15+00:00,7,75,2021,2021Q1
1421,1422,Monika Hadkins,2021-11-20 10:29:25+00:00,4,69,2021,2021Q4
1422,1423,Rozelle Hadleigh,2021-08-08 01:23:27+00:00,6,108,2021,2021Q3
1423,1424,Jeana Hadlow,2021-07-31 00:51:12+00:00,8,78,2021,2021Q3
1424,1425,Brenn Hadye,2021-03-05 08:31:17+00:00,1,7,2021,2021Q1
1425,1426,Trumaine Halburton,2021-03-12 13:18:26+00:00,1,64,2021,2021Q1
1426,1427,Tara Halfhead,2021-06-23 22:34:51+00:00,2,56,2021,2021Q2
1427,1428,Kristofor Hallewell,2021-05-12 20:37:50+00:00,1,47,2021,2021Q2
1428,1429,Ashbey Halliburton,2021-03-29 08:49:43+00:00,6,20,2021,2021Q1
1429,1430,Zed Hallowes,2021-08-31 05:39:43+00:00,8,159,2021,2021Q3
1430,1431,Vyky Hammerberger,2021-09-16 07:21:28+00:00,5,60,2021,2021Q3
1431,1432,Jerrine Hammerson,2022-01-20 22:47:27+00:00,6,98,2022,2022Q1
1432,1433,Aarika Hantusch,2021-11-04 23:49:53+00:00,4,91,2021,2021Q4
1433,1434,Bernadina Hanwell,2021-09-11 00:27:03+00:00,9,5,2021,2021Q3
1434,1435,Eleanora Haquin,2021-10-10 03:18:10+00:00,4,79,2021,2021Q4
1435,1436,Chanda Hastilow,2021-10-20 12:39:47+00:00,6,64,2021,2021Q4
1436,1437,Alwin Haugen,2021-08-28 21:30:46+00:00,3,59,2021,2021Q3
1437,1438,Nanine Haverson,2021-09-21 11:01:18+00:00,4,38,2021,2021Q3
1438,1439,Florie Haxby,2021-11-27 14:14:20+00:00,12,107,2021,2021Q4
1439,1440,Oren Hayball,2021-04-30 15:56:51+00:00,5,111,2021,2021Q2
1440,1441,Irwin Haylett,2021-09-08 15:10:49+00:00,6,60,2021,2021Q3
1441,1442,Hale Headings,2021-02-07 17:53:58+00:00,6,62,2021,2021Q1
1442,1443,Cherey Heazel,2022-01-18 23:00:54+00:00,4,50,2022,2022Q1
1443,1444,Jacenta Hegden,2021-09-21 15:57:18+00:00,8,74,2021,2021Q3
1444,1445,Gilles Heino,2021-09-09 23:54:01+00:00,12,119,2021,2021Q3
1445,1446,Risa Heinrici,2021-11-18 21:46:42+00:00,6,48,2021,2021Q4
1446,1447,Midge Held,2021-10-28 15:25:45+00:00,7,43,2021,2021Q4
1447,1448,Greg Hellmore,2021-04-01 04:19:05+00:00,5,42,2021,2021Q2
1448,1449,Emory Helmke,2021-03-16 06:56:02+00:00,7,44,2021,2021Q1
1449,1450,Loise Hembling,2021-08-30 21:22:26+00:00,8,55,2021,2021Q3
1450,1451,Avrit Hendonson,2021-02-24 02:15:31+00:00,11,31,2021,2021Q1
1451,1452,Truman Henniger,2021-02-09 16:22:58+00:00,8,66,2021,2021Q1
1452,1453,Liz Henrichsen,2022-02-10 03:35:50+00:00,5,64,2022,2022Q1
1453,1454,Gilda Heritege,2021-12-20 16:14:04+00:00,6,122,2021,2021Q4
1454,1455,Rodge Hernik,2022-01-30 00:17:44+00:00,4,31,2022,2022Q1
1455,1456,Rivi Hiley,2021-03-31 09:56:30+00:00,3,78,2021,2021Q1
1456,1457,Marcelline Hillaby,2021-11-20 06:31:58+00:00,9,73,2021,2021Q4
1457,1458,Norean Hobbing,2021-12-04 17:35:48+00:00,7,22,2021,2021Q4
1458,1459,Maisey Hobgen,2021-03-18 17:03:53+00:00,9,88,2021,2021Q1
1459,1460,Melva Hofer,2021-02-24 04:11:44+00:00,10,75,2021,2021Q1
1460,1461,Alfi Holberry,2021-10-31 02:58:11+00:00,8,54,2021,2021Q4
1461,1462,Correna Horsfield,2021-03-02 12:02:36+00:00,2,47,2021,2021Q1
1462,1463,Shell Houdhury,2022-01-04 17:20:18+00:00,6,50,2022,2022Q1
1463,1464,Fanchette Hounsom,2021-08-26 12:16:02+00:00,8,81,2021,2021Q3
1464,1465,Hamnet Hubane,2022-01-24 07:09:01+00:00,7,78,2022,2022Q1
1465,1466,Chandler Huby,2021-10-09 22:10:46+00:00,5,74,2021,2021Q4
1466,1467,Sully Huc,,8,148,-1,
1467,1468,Leela Hurd,2021-05-25 08:41:00+00:00,6,92,2021,2021Q2
1468,1469,Shelby Hurlin,2022-01-14 23:53:12+00:00,5,79,2022,2022Q1
1469,1470,Lianne Huxton,2021-02-08 00:15:19+00:00,5,74,2021,2021Q1
1470,1471,Ethelda Iacomi,2021-02-07 23:47:52+00:00,1,49,2021,2021Q1
1471,1472,Payton Iacopini,2021-11-05 03:06:42+00:00,6,53,2021,2021Q4
1472,1473,Berk Iacovelli,2021-04-22 07:55:22+00:00,3,24,2021,2021Q2
1473,1474,Calhoun Iacovolo,2021-03-06 03:02:20+00:00,7,75,2021,2021Q1
1474,1475,Lebbie Ibanez,2021-10-25 18:25:28+00:00,10,37,2021,2021Q4
1475,1476,Friedrich Ilyas,2021-04-18 12:50:40+00:00,6,94,2021,2021Q2
1476,1477,Loella Ilyinykh,2021-02-08 09:30:15+00:00,6,147,2021,2021Q1
1477,1478,Tersina Inchbald,2021-11-03 20:59:18+00:00,10,47,2021,2021Q4
1478,1479,Doria Ingleson,2021-06-15 16:20:40+00:00,8,83,2021,2021Q2
1479,1480,Brena Ingrem,2021-05-29 11:44:01+00:00,7,59,2021,2021Q2
1480,1481,Eileen Ireland,2021-08-05 14:24:07+00:00,3,98,2021,2021Q3
1481,1482,Emmalynn Issatt,2021-12-08 16:54:02+00:00,4,75,2021,2021Q4
1482,1483,Paco Ivain,,5,41,-1,
1483,1484,Arlene Jack,2021-12-19 14:53:27+00:00,5,42,2021,2021Q4
1484,1485,Hill Jagoe,2022-02-14 23:50:27+00:00,6,85,2022,2022Q1
1485,1486,Joanie Jahner,2021-05-02 09:50:24+00:00,7,139,2021,2021Q2
1486,1487,Fanechka Jakubczyk,2021-02-13 07:59:01+00:00,3,57,2021,2021Q1
1487,1488,Samantha James,2021-09-11 11:12:45+00:00,7,48,2021,2021Q3
1488,1489,Arabelle Jamson,2021-06-19 02:27:07+00:00,2,25,2021,2021Q2
1489,1490,Mathew Janczak,2021-05-02 20:01:12+00:00,4,63,2021,2021Q2
1490,1491,Liane Janicek,2021-08-17 22:56:06+00:00,6,108,2021,2021Q3
1491,1492,Lesya Janjusevic,2021-05-15 15:39:19+00:00,4,102,2021,2021Q2
1492,1493,Not Specified,2021-03-20 10:48:47+00:00,10,153,2021,2021Q1
1493,1494,Fredericka Jarmain,2021-08-25 04:03:09+00:00,5,58,2021,2021Q3
1494,1495,Seth Jeffree,2021-03-31 19:15:51+00:00,6,29,2021,2021Q1
1495,1496,Carissa Jeffrey,2021-03-01 20:13:38+00:00,5,101,2021,2021Q1
1496,1497,Teddi Jeffrey,2021-10-11 14:30:13+00:00,11,81,2021,2021Q4
1497,1498,Teriann Jell,2022-01-10 08:28:43+00:00,4,61,2022,2022Q1
1498,1499,Holly Jellard,2021-09-29 00:53:42+00:00,6,118,2021,2021Q3
1499,1500,Audrye Jendrys,2021-04-08 02:27:08+00:00,4,57,2021,2021Q2
1500,1501,Adaline Jephcote,2021-09-16 03:17:23+00:00,4,5,2021,2021Q3
1501,1502,Myrtle Johanning,2021-04-20 03:33:22+00:00,8,50,2021,2021Q2
1502,1503,Anjanette Johansson,2021-10-28 11:48:58+00:00,6,85,2021,2021Q4
1503,1504,Avrit Jopling,2021-07-10 20:34:54+00:00,9,33,2021,2021Q3
1504,1505,Andi Josey,2021-04-20 22:42:20+00:00,6,51,2021,2021Q2
1505,1506,Joye Josse,2021-10-02 07:13:19+00:00,4,45,2021,2021Q4
1506,1507,Nonie Josuweit,2021-11-18 06:31:35+00:00,6,46,2021,2021Q4
1507,1508,Tommy Jouannisson,2021-04-26 12:30:00+00:00,11,92,2021,2021Q2
1508,1509,Tiphanie Joyce,2022-01-19 21:11:05+00:00,6,69,2022,2022Q1
1509,1510,Zelda Juara,2021-03-07 20:24:50+00:00,4,54,2021,2021Q1
1510,1511,Cecilia Julien,2021-07-31 06:10:51+00:00,3,49,2021,2021Q3
1511,1512,Malia Juszczak,2021-08-26 07:18:58+00:00,7,51,2021,2021Q3
1512,1513,Garald Kaes,2022-02-18 16:34:19+00:00,4,57,2022,2022Q1
1513,1514,Francis Kamenar,2021-10-19 09:21:42+00:00,8,25,2021,2021Q4
1514,1515,Stephenie Karolowski,2021-12-04 04:16:48+00:00,3,111,2021,2021Q4
1515,1516,Kerry Keatley,2021-10-08 02:32:38+00:00,8,137,2021,2021Q4
1516,1517,Falito Keepe,2021-06-10 21:42:06+00:00,2,78,2021,2021Q2
1517,1518,Cassandra Kellegher,2021-02-20 22:20:53+00:00,10,80,2021,2021Q1
1518,1519,Perkin Kelson,2021-04-29 05:20:41+00:00,2,62,2021,2021Q2
1519,1520,Kial Kemer,2021-12-22 01:59:59+00:00,8,79,2021,2021Q4
1520,1521,Paulita Kemet,2021-11-26 12:59:46+00:00,9,70,2021,2021Q4
1521,1522,Gina Kenan,2021-10-28 19:05:53+00:00,8,86,2021,2021Q4
1522,1523,Darelle Kenaway,2021-05-08 10:51:07+00:00,7,75,2021,2021Q2
1523,1524,Jacenta Kender,2021-08-07 04:31:22+00:00,8,62,2021,2021Q3
1524,1525,Maiga Kenningley,2021-03-03 10:46:50+00:00,8,96,2021,2021Q1
1525,1526,Vivie Kensitt,2021-12-01 17:32:31+00:00,9,58,2021,2021Q4
1526,1527,Maxy Kerner,2021-02-23 14:16:05+00:00,7,61,2021,2021Q1
1527,1528,Doyle Kettlestringes,2021-03-20 08:53:56+00:00,11,17,2021,2021Q1
1528,1529,Deena Kew,2021-10-06 06:06:47+00:00,5,68,2021,2021Q4
1529,1530,Jacques Keynd,2022-01-17 03:31:09+00:00,6,41,2022,2022Q1
1530,1531,Daune Kid,2022-02-10 12:32:39+00:00,7,92,2022,2022Q1
1531,1532,Alfreda Kiddye,2021-07-20 16:08:08+00:00,1,56,2021,2021Q3
1532,1533,Tiertza Killingworth,2022-02-04 20:16:06+00:00,3,86,2022,2022Q1
1533,1534,Rex Kinghorne,2021-10-06 12:49:28+00:00,4,117,2021,2021Q4
1534,1535,Jorry Kinig,2021-07-07 12:56:22+00:00,3,96,2021,2021Q3
1535,1536,Mellicent Kinnard,2021-08-16 06:41:51+00:00,2,50,2021,2021Q3
1536,1537,Marya Kirman,2022-01-16 21:23:39+00:00,8,126,2022,2022Q1
1537,1538,Rafferty Kleinhaus,2021-09-27 21:27:53+00:00,2,108,2021,2021Q3
1538,1539,Grace Klimaszewski,2021-04-25 00:25:51+00:00,8,83,2021,2021Q2
1539,1540,Chrysler Kobera,2021-03-25 08:08:41+00:00,5,68,2021,2021Q1
1540,1541,Jennie Kopje,2022-01-18 17:10:17+00:00,5,46,2022,2022Q1
1541,1542,Dewie Koppel,2022-02-08 04:57:10+00:00,7,36,2022,2022Q1
1542,1543,Melodie Kordt,2021-07-11 16:41:31+00:00,3,133,2021,2021Q3
1543,1544,Curr Kropp,2021-04-25 22:43:01+00:00,9,139,2021,2021Q2
1544,1545,Allan Kruger,2022-01-24 08:26:50+00:00,5,52,2022,2022Q1
1545,1546,Zack Kubacek,2021-10-03 02:40:41+00:00,8,42,2021,2021Q4
1546,1547,Kirsteni Kubicki,2021-09-03 16:49:39+00:00,6,79,2021,2021Q3
1547,1548,Pegeen Lafrentz,2021-06-18 15:20:18+00:00,6,43,2021,2021Q2
1548,1549,Antonina Lakeland,2021-08-24 04:50:51+00:00,3,21,2021,2021Q3
1549,1550,Ellene Lamperd,2021-04-24 10:10:48+00:00,3,31,2021,2021Q2
1550,1551,Lind Landrick,2021-04-05 22:11:47+00:00,7,85,2021,2021Q2
1551,1552,Quintus Lawden,2021-04-25 22:30:37+00:00,5,131,2021,2021Q2
1552,1553,Bobette Lawlan,2022-02-02 23:14:26+00:00,9,68,2022,2022Q1
1553,1554,Eziechiele Lawton,2021-03-04 11:31:49+00:00,6,15,2021,2021Q1
1554,1555,Annabella Le Floch,2022-01-07 05:21:00+00:00,3,79,2022,2022Q1
1555,1556,Giff Leaning,2021-08-29 06:02:42+00:00,7,9,2021,2021Q3
1556,1557,Kamila Leate,2021-05-04 10:13:08+00:00,8,34,2021,2021Q2
1557,1558,Avivah Leber,2021-07-21 15:53:26+00:00,6,68,2021,2021Q3
1558,1559,Woodman Leeds,2022-01-05 10:20:17+00:00,12,61,2022,2022Q1
1559,1560,Zena Lees,2021-11-06 07:15:24+00:00,2,50,2021,2021Q4
1560,1561,Saxon Lehmann,2021-10-28 18:29:31+00:00,3,75,2021,2021Q4
1561,1562,Letisha Leicester,2021-08-31 16:37:15+00:00,6,64,2021,2021Q3
1562,1563,Sharona Leipelt,2021-08-25 02:46:44+00:00,7,152,2021,2021Q3
1563,1564,Pietro Lemmertz,2021-05-01 17:41:48+00:00,11,30,2021,2021Q2
1564,1565,Karen Leversha,2021-07-27 20:45:40+00:00,5,60,2021,2021Q3
1565,1566,Ingrim Libreros,2021-12-08 11:57:56+00:00,9,57,2021,2021Q4
1566,1567,Annabelle Liddel,2021-11-29 20:23:23+00:00,8,46,2021,2021Q4
1567,1568,Jody Liffey,2021-04-14 13:41:44+00:00,3,47,2021,2021Q2
1568,1569,Newton Liggins,2021-08-12 07:28:19+00:00,6,45,2021,2021Q3
1569,1570,Cati Limpenny,2021-02-05 10:51:00+00:00,2,72,2021,2021Q1
1570,1571,Saraann Lindenberg,2021-11-28 02:28:40+00:00,10,73,2021,2021Q4
1571,1572,Bethena Lindenstrauss,2021-04-23 09:48:13+00:00,9,65,2021,2021Q2
1572,1573,Hynda Lippiello,2021-08-29 01:59:39+00:00,6,74,2021,2021Q3
1573,1574,Laura Liversedge,2021-10-04 16:28:21+00:00,8,19,2021,2021Q4
1574,1575,Edgard Lopez,2021-05-29 10:26:15+00:00,6,15,2021,2021Q2
1575,1576,Noak Lording,2021-11-18 00:52:33+00:00,7,84,2021,2021Q4
1576,1577,Kenneth Lorey,2022-01-05 10:19:42+00:00,10,63,2022,2022Q1
1577,1578,Garfield Loton,2022-01-14 05:54:04+00:00,7,49,2022,2022Q1
1578,1579,Deane Lovemore,2021-03-31 04:27:17+00:00,7,38,2021,2021Q1
1579,1580,Eugenio Low,2021-04-05 19:25:24+00:00,8,71,2021,2021Q2
1580,1581,Gris Loxton,2022-01-07 06:42:22+00:00,10,73,2022,2022Q1
1581,1582,Adams Luisetti,2021-08-10 11:06:19+00:00,3,109,2021,2021Q3
1582,1583,Chrotoem Lunam,2021-11-04 09:51:55+00:00,8,55,2021,2021Q4
1583,1584,Renado Lyne,2021-04-23 15:58:47+00:00,7,50,2021,2021Q2
1584,1585,Sonja MacAllen,2021-07-01 04:36:39+00:00,12,52,2021,2021Q3
1585,1586,Roanne MacColl,2021-07-25 01:23:13+00:00,2,12,2021,2021Q3
1586,1587,Deina MacFaell,2021-06-30 11:28:53+00:00,5,40,2021,2021Q2
1587,1588,Gabriell MacGebenay,2021-10-18 12:14:36+00:00,12,77,2021,2021Q4
1588,1589,Emmeline MacGrath,2021-12-12 04:57:39+00:00,11,75,2021,2021Q4
1589,1590,Niven Mackrell,2021-05-17 07:18:48+00:00,6,85,2021,2021Q2
